,Unnamed: 0.1,Unnamed: 0,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
8503,8503,37387,2021-10-16 09:45:00,8.8,35435.0,307,-8.6,55,942,6.6,5218.0,4770.0
8504,8504,37388,2021-10-16 10:00:00,8.5,35018.0,305,-8.3,54,942,6.0,5159.0,4770.0
8505,8505,37389,2021-10-16 10:15:00,8.3,34866.0,305,-8.1,54,942,6.4,5062.0,4770.0
8506,8506,37390,2021-10-16 10:30:00,8.2,34979.0,304,-7.8,53,942,6.8,5124.0,4770.0
8507,8507,37391,2021-10-16 10:45:00,8.2,35092.0,304,-7.5,52,942,6.0,5122.0,4770.0
8508,8508,37392,2021-10-16 11:00:00,8.2,35205.0,303,-7.2,51,942,6.1,5153.0,4770.0
8509,8509,37393,2021-10-16 11:15:00,8.2,35454.0,303,-7.0,50,942,6.5,5120.0,4770.0
8510,8510,37394,2021-10-16 11:30:00,8.2,35840.0,303,-6.8,49,942,6.8,5212.0,4770.0
8511,8511,37395,2021-10-16 11:45:00,8.2,36227.0,302,-6.5,48,941,7.4,5253.0,4995.0
8512,8512,37396,2021-10-16 12:00:00,8.2,36613.0,301,-6.3,47,941,7.8,5253.0,4995.0
8513,8513,37397,2021-10-16 12:15:00,8.2,36921.0,300,-6.1,47,941,8.2,5320.0,4995.0
8514,8514,37398,2021-10-16 12:30:00,8.2,37150.0,299,-5.9,47,941,8.2,5198.0,4995.0
8515,8515,37399,2021-10-16 12:45:00,8.3,37379.0,298,-5.8,46,940,8.8,5254.0,4995.0
8516,8516,37400,2021-10-16 13:00:00,8.3,37608.0,297,-5.6,46,940,9.0,5185.0,4995.0
8517,8517,37401,2021-10-16 13:15:00,8.2,37797.0,296,-5.4,46,940,8.9,5154.0,4995.0
8518,8518,37402,2021-10-16 13:30:00,8.2,37944.0,294,-5.3,46,940,8.8,5175.0,4995.0
8519,8519,37403,2021-10-16 13:45:00,8.2,38091.0,294,-5.2,47,939,9.2,5222.0,4995.0
8520,8520,37404,2021-10-16 14:00:00,8.2,38238.0,292,-5.1,47,939,8.6,5248.0,4995.0
8521,8521,37405,2021-10-16 14:15:00,8.1,38276.0,291,-5.1,48,939,8.0,5232.0,4995.0
8522,8522,37406,2021-10-16 14:30:00,8.1,38205.0,290,-5.0,49,939,7.7,5228.0,4995.0
8523,8523,37407,2021-10-16 14:45:00,8.1,38134.0,288,-5.0,50,939,7.2,5229.0,4995.0
8524,8524,37408,2021-10-16 15:00:00,8.0,38063.0,287,-4.9,51,939,7.4,5209.0,4995.0
8525,8525,37409,2021-10-16 15:15:00,8.0,37797.0,285,-4.9,52,939,7.5,5212.0,4995.0
8526,8526,37410,2021-10-16 15:30:00,7.9,37334.0,283,-5.0,53,939,7.4,4954.0,4725.0
8527,8527,37411,2021-10-16 15:45:00,7.8,36871.0,281,-5.1,54,938,7.4,4986.0,4725.0
8528,8528,37412,2021-10-16 16:00:00,7.8,36408.0,279,-5.2,55,938,8.8,6996.0,7785.0
8529,8529,37413,2021-10-16 16:15:00,7.7,35784.0,276,-5.4,56,938,8.1,9205.0,6840.0
8530,8530,37414,2021-10-16 16:30:00,7.7,35001.0,274,-5.7,57,938,7.4,19180.0,19845.0
8531,8531,37415,2021-10-16 16:45:00,7.7,34217.0,271,-5.9,58,937,7.3,18954.0,18990.0
8532,8532,37416,2021-10-16 17:00:00,7.7,33434.0,269,-6.2,59,937,7.8,24090.0,23715.0
8533,8533,37417,2021-10-16 17:15:00,7.7,32569.0,267,-6.3,59,937,8.0,27636.0,27720.0
8534,8534,37418,2021-10-16 17:30:00,7.7,31623.0,266,-6.3,59,937,8.2,26911.0,26145.0
8535,8535,37419,2021-10-16 17:45:00,7.6,30677.0,265,-6.4,60,937,7.6,23920.0,22455.0
8536,8536,37420,2021-10-16 18:00:00,7.6,29731.0,264,-6.4,60,937,7.3,20819.0,17820.0
8537,8537,37421,2021-10-16 18:15:00,7.7,28980.0,263,-6.4,60,937,7.3,19947.0,20475.0
8538,8538,37422,2021-10-16 18:30:00,7.7,28423.0,260,-6.5,60,937,7.6,21186.0,19980.0
8539,8539,37423,2021-10-16 18:45:00,7.6,27866.0,259,-6.6,60,936,6.9,16269.0,15525.0
8540,8540,37424,2021-10-16 19:00:00,7.7,27309.0,257,-6.7,60,936,6.3,11842.0,11250.0
8541,8541,37425,2021-10-16 19:15:00,7.7,26703.0,256,-6.6,60,936,6.2,11807.0,11565.0
8542,8542,37426,2021-10-16 19:30:00,7.7,26046.0,256,-6.4,59,936,5.8,11035.0,9675.0
8543,8543,37427,2021-10-16 19:45:00,7.9,25389.0,255,-6.2,58,935,5.4,7771.0,6480.0
8544,8544,37428,2021-10-16 20:00:00,7.9,24732.0,255,-6.0,57,935,5.1,6314.0,6165.0
8545,8545,37429,2021-10-16 20:15:00,7.8,24330.0,254,-5.8,56,935,4.3,4172.0,4545.0
8546,8546,37430,2021-10-16 20:30:00,7.6,24181.0,251,-5.6,55,935,4.0,2827.0,2340.0
8547,8547,37431,2021-10-16 20:45:00,7.5,24033.0,248,-5.3,55,934,4.9,5004.0,4410.0
8548,8548,37432,2021-10-16 21:00:00,7.4,23884.0,245,-5.1,54,934,4.8,5036.0,4770.0
8549,8549,37433,2021-10-16 21:15:00,7.4,23957.0,242,-4.9,54,934,5.3,6003.0,6570.0
8550,8550,37434,2021-10-16 21:30:00,7.4,24251.0,239,-4.8,54,934,5.6,8073.0,7425.0
8551,8551,37435,2021-10-16 21:45:00,7.5,24544.0,237,-4.7,53,934,5.1,6673.0,5715.0
8552,8552,37436,2021-10-16 22:00:00,7.6,24838.0,235,-4.6,53,934,5.3,6929.0,6615.0
8553,8553,37437,2021-10-16 22:15:00,7.6,25063.0,233,-4.5,53,934,5.1,6468.0,5085.0
8554,8554,37438,2021-10-16 22:30:00,7.7,25219.0,234,-4.6,53,934,4.8,5270.0,5310.0
8555,8555,37439,2021-10-16 22:45:00,7.7,25374.0,235,-4.7,52,933,5.5,6528.0,6660.0
8556,8556,37440,2021-10-16 23:00:00,7.7,25530.0,236,-4.8,52,933,5.4,6139.0,6210.0
8557,8557,37441,2021-10-16 23:15:00,7.7,25595.0,238,-4.9,52,933,5.8,7719.0,7290.0
8558,8558,37442,2021-10-16 23:30:00,7.7,25569.0,242,-5.0,52,933,6.3,10525.0,10575.0
8559,8559,37443,2021-10-16 23:45:00,7.7,25544.0,245,-5.1,53,932,6.2,11981.0,11295.0
8560,8560,37444,2021-10-17 00:00:00,7.6,22090.0,257,-4.5,32,932,6.8,11778.0,11655.0
8561,8561,37445,2021-10-17 00:15:00,7.7,22205.0,261,-4.4,32,932,6.7,12234.0,12105.0
8562,8562,37446,2021-10-17 00:30:00,7.7,22502.0,265,-4.3,32,932,7.3,15573.0,15615.0
8563,8563,37447,2021-10-17 00:45:00,7.9,22799.0,269,-4.2,32,931,7.4,16461.0,15750.0
8564,8564,37448,2021-10-17 01:00:00,8.0,23096.0,271,-4.1,32,931,7.4,16710.0,16200.0
8565,8565,37449,2021-10-17 01:15:00,8.1,23497.0,275,-4.0,33,931,7.4,16347.0,15975.0
8566,8566,37450,2021-10-17 01:30:00,8.1,24002.0,278,-4.1,34,931,7.5,16396.0,15570.0
8567,8567,37451,2021-10-17 01:45:00,8.0,24507.0,280,-4.2,35,930,8.0,21783.0,21735.0
8568,8568,37452,2021-10-17 02:00:00,8.0,25012.0,283,-4.3,36,930,8.6,25316.0,23445.0
8569,8569,37453,2021-10-17 02:15:00,8.0,25232.0,285,-4.3,36,930,8.8,26998.0,25335.0
8570,8570,37454,2021-10-17 02:30:00,7.9,25167.0,285,-4.3,37,930,8.6,25489.0,24660.0
8571,8571,37455,2021-10-17 02:45:00,7.8,25102.0,286,-4.3,37,929,8.8,27215.0,26595.0
8572,8572,37456,2021-10-17 03:00:00,7.7,25037.0,287,-4.3,38,929,8.3,23235.0,22140.0
8573,8573,37457,2021-10-17 03:15:00,7.6,24855.0,286,-4.3,38,929,8.2,21161.0,20700.0
8574,8574,37458,2021-10-17 03:30:00,7.4,24557.0,285,-4.2,38,929,8.1,20408.0,19800.0
8575,8575,37459,2021-10-17 03:45:00,7.4,24258.0,284,-4.1,39,929,7.9,19934.0,19665.0
8576,8576,37460,2021-10-17 04:00:00,7.3,23960.0,283,-4.0,39,929,8.1,20866.0,20070.0
8577,8577,37461,2021-10-17 04:15:00,7.3,23750.0,282,-4.0,39,929,8.1,21094.0,21690.0
8578,8578,37462,2021-10-17 04:30:00,7.3,23627.0,282,-4.0,40,929,8.1,22631.0,23040.0
8579,8579,37463,2021-10-17 04:45:00,7.2,23505.0,281,-4.0,40,928,8.5,25880.0,25560.0
8580,8580,37464,2021-10-17 05:00:00,7.2,23382.0,281,-4.0,41,928,8.8,27010.0,25785.0
8581,8581,37465,2021-10-17 05:15:00,7.2,23268.0,281,-4.0,42,928,8.3,24363.0,24255.0
8582,8582,37466,2021-10-17 05:30:00,7.1,23162.0,281,-4.0,43,928,8.1,23644.0,22590.0
8583,8583,37467,2021-10-17 05:45:00,7.1,23056.0,281,-4.0,44,928,8.5,25350.0,25605.0
8584,8584,37468,2021-10-17 06:00:00,7.0,22950.0,281,-4.0,45,928,9.0,27252.0,27315.0
8585,8585,37469,2021-10-17 06:15:00,7.0,22873.0,281,-4.0,47,928,9.0,28398.0,27765.0
8586,8586,37470,2021-10-17 06:30:00,6.9,22824.0,281,-4.0,49,928,9.3,31688.0,30915.0
8587,8587,37471,2021-10-17 06:45:00,6.8,22775.0,280,-3.9,50,928,9.9,36930.0,36720.0
8588,8588,37472,2021-10-17 07:00:00,6.7,22726.0,279,-3.9,52,928,9.9,36539.0,35865.0
8589,8589,37473,2021-10-17 07:15:00,6.7,22813.0,279,-3.7,53,928,9.9,39654.0,38790.0
8590,8590,37474,2021-10-17 07:30:00,6.7,23034.0,279,-3.2,52,928,10.0,38628.0,38790.0
8591,8591,37475,2021-10-17 07:45:00,6.8,23255.0,278,-2.7,52,927,9.2,36311.0,34695.0
8592,8592,37476,2021-10-17 08:00:00,6.8,23476.0,278,-2.2,51,927,9.1,34009.0,32220.0
8593,8593,37477,2021-10-17 08:15:00,6.7,23046.0,278,-1.7,50,927,8.6,30315.0,28395.0
8594,8594,37478,2021-10-17 08:30:00,6.4,21963.0,277,-1.2,49,927,8.4,27785.0,27675.0
8595,8595,37479,2021-10-17 08:45:00,6.0,20881.0,277,-0.7,47,927,7.9,24616.0,24705.0
8596,8596,37480,2021-10-17 09:00:00,5.7,19798.0,276,-0.2,46,927,7.6,22689.0,22635.0
8597,8597,37481,2021-10-17 09:15:00,5.5,19010.0,276,0.2,45,927,7.1,18101.0,16965.0
8598,8598,37482,2021-10-17 09:30:00,5.3,18515.0,276,0.6,44,927,6.5,13875.0,13455.0
8599,8599,37483,2021-10-17 09:45:00,5.1,18020.0,276,0.9,44,927,6.2,11672.0,10755.0
8600,8600,37484,2021-10-17 10:00:00,4.9,17525.0,276,1.3,43,927,6.1,10586.0,10260.0
8601,8601,37485,2021-10-17 10:15:00,5.0,17683.0,278,1.7,43,927,5.4,8720.0,9180.0
8602,8602,37486,2021-10-17 10:30:00,5.4,18495.0,282,2.0,44,927,4.5,4623.0,4905.0
8603,8603,37487,2021-10-17 10:45:00,5.8,19307.0,285,2.4,44,926,4.6,4209.0,3915.0
8604,8604,37488,2021-10-17 11:00:00,6.2,20119.0,288,2.7,45,926,4.8,5244.0,4815.0
8605,8605,37489,2021-10-17 11:15:00,6.4,20745.0,290,3.0,45,926,4.6,4120.0,3645.0
8606,8606,37490,2021-10-17 11:30:00,6.3,21185.0,291,3.2,45,926,4.8,4137.0,4050.0
8607,8607,37491,2021-10-17 11:45:00,6.4,21625.0,293,3.3,45,925,4.5,3829.0,3510.0
8608,8608,37492,2021-10-17 12:00:00,6.4,22065.0,294,3.5,45,925,4.7,4177.0,3690.0
8609,8609,37493,2021-10-17 12:15:00,6.4,22403.0,296,3.7,45,925,4.8,4549.0,4185.0
8610,8610,37494,2021-10-17 12:30:00,6.6,22639.0,297,3.8,45,925,5.0,4451.0,4230.0
8611,8611,37495,2021-10-17 12:45:00,6.7,22875.0,298,3.9,46,925,4.0,1966.0,1755.0
8612,8612,37496,2021-10-17 13:00:00,6.9,23111.0,300,4.0,46,925,4.0,1720.0,1395.0
8613,8613,37497,2021-10-17 13:15:00,7.0,23088.0,301,4.0,46,925,4.1,2040.0,1935.0
8614,8614,37498,2021-10-17 13:30:00,7.0,22807.0,302,3.9,47,925,3.7,1121.0,855.0
8615,8615,37499,2021-10-17 13:45:00,7.0,22525.0,304,3.9,48,924,3.4,384.0,225.0
8616,8616,37500,2021-10-17 14:00:00,7.0,22244.0,305,3.8,49,924,4.1,1900.0,1755.0
8617,8617,37501,2021-10-17 14:15:00,6.9,21733.0,307,3.7,50,924,5.1,5325.0,5220.0
8618,8618,37502,2021-10-17 14:30:00,6.7,20994.0,309,3.5,51,924,5.5,7820.0,7605.0
8619,8619,37503,2021-10-17 14:45:00,6.5,20255.0,311,3.3,52,924,5.4,6305.0,5985.0
8620,8620,37504,2021-10-17 15:00:00,6.3,19516.0,313,3.1,53,924,5.5,6948.0,7020.0
8621,8621,37505,2021-10-17 15:15:00,6.1,18681.0,314,2.9,55,924,6.2,10314.0,10935.0
8622,8622,37506,2021-10-17 15:30:00,5.7,17752.0,313,2.7,56,924,6.5,12622.0,12645.0
8623,8623,37507,2021-10-17 15:45:00,5.5,16822.0,311,2.4,58,924,6.5,12088.0,11295.0
8624,8624,37508,2021-10-17 16:00:00,5.1,15893.0,310,2.2,59,924,6.1,9604.0,9045.0
8625,8625,37509,2021-10-17 16:15:00,4.9,15357.0,308,1.9,61,924,5.8,8006.0,7830.0
8626,8626,37510,2021-10-17 16:30:00,5.0,15215.0,304,1.5,64,924,5.4,6347.0,5940.0
8627,8627,37511,2021-10-17 16:45:00,5.0,15072.0,301,1.1,66,925,5.1,5381.0,4995.0
8628,8628,37512,2021-10-17 17:00:00,5.1,14930.0,298,0.7,69,925,5.0,4727.0,4365.0
8629,8629,37513,2021-10-17 17:15:00,5.2,14948.0,298,0.4,71,925,5.2,5407.0,4995.0
8630,8630,37514,2021-10-17 17:30:00,5.3,15125.0,300,0.2,73,925,5.2,5164.0,4770.0
8631,8631,37515,2021-10-17 17:45:00,5.6,15302.0,303,0.1,76,925,4.6,3376.0,3060.0
8632,8632,37516,2021-10-17 18:00:00,5.7,15479.0,305,-0.1,78,925,4.8,3641.0,3285.0
8633,8633,37517,2021-10-17 18:15:00,5.8,15745.0,308,-0.2,80,925,4.7,3312.0,3105.0
8634,8634,37518,2021-10-17 18:30:00,6.0,16101.0,313,-0.3,81,925,4.7,3681.0,3555.0
8635,8635,37519,2021-10-17 18:45:00,6.2,16458.0,317,-0.4,82,925,5.3,5381.0,5175.0
8636,8636,37520,2021-10-17 19:00:00,6.4,16814.0,321,-0.5,83,925,5.7,7024.0,6930.0
8637,8637,37521,2021-10-17 19:15:00,6.6,17420.0,325,-0.5,84,925,6.3,9120.0,9090.0
8638,8638,37522,2021-10-17 19:30:00,6.8,18275.0,327,-0.6,84,925,6.1,8481.0,8145.0
8639,8639,37523,2021-10-17 19:45:00,7.0,19130.0,330,-0.7,84,926,5.5,6025.0,5985.0
8640,8640,37524,2021-10-17 20:00:00,7.2,19985.0,332,-0.8,84,926,5.6,5877.0,5535.0
8641,8641,37525,2021-10-17 20:15:00,7.5,20580.0,335,-0.8,83,926,6.1,8448.0,8820.0
8642,8642,37526,2021-10-17 20:30:00,7.7,20914.0,337,-0.8,81,926,6.7,13226.0,13185.0
8643,8643,37527,2021-10-17 20:45:00,8.0,21249.0,340,-0.7,79,926,7.0,14648.0,13770.0
8644,8644,37528,2021-10-17 21:00:00,8.2,21583.0,342,-0.7,77,926,7.2,15948.0,16155.0
8645,8645,37529,2021-10-17 21:15:00,8.3,21604.0,346,-0.8,75,926,7.6,19067.0,17910.0
8646,8646,37530,2021-10-17 21:30:00,8.2,21313.0,354,-1.0,73,926,7.7,22404.0,20430.0
8647,8647,37531,2021-10-17 21:45:00,8.4,21022.0,0,-1.3,71,927,7.2,16669.0,16110.0
8648,8648,37532,2021-10-17 22:00:00,8.6,20731.0,7,-1.5,69,927,6.8,14563.0,14805.0
8649,8649,37533,2021-10-17 22:15:00,8.6,20214.0,11,-1.8,68,927,6.6,15288.0,15480.0
8650,8650,37534,2021-10-17 22:30:00,8.4,19473.0,11,-2.1,68,927,6.3,14796.0,14130.0
8651,8651,37535,2021-10-17 22:45:00,8.0,18731.0,11,-2.4,67,927,6.7,14865.0,14715.0
8652,8652,37536,2021-10-17 23:00:00,7.7,17990.0,11,-2.7,67,927,6.7,15167.0,12870.0
8653,8653,37537,2021-10-17 23:15:00,7.5,17400.0,11,-3.0,67,927,6.1,11500.0,11025.0
8654,8654,37538,2021-10-17 23:30:00,7.4,16962.0,9,-3.2,66,927,5.8,9401.0,9900.0
8655,8655,37539,2021-10-17 23:45:00,7.4,16525.0,7,-3.5,66,928,6.5,12104.0,12060.0
8656,8656,37540,2021-10-18 00:00:00,7.2,15052.0,0,-4.6,66,929,5.5,7371.0,6480.0
8657,8657,37541,2021-10-18 00:15:00,7.0,14476.0,359,-4.8,66,929,5.9,9889.0,9360.0
8658,8658,37542,2021-10-18 00:30:00,6.9,14051.0,358,-4.9,66,929,6.1,9791.0,9495.0
8659,8659,37543,2021-10-18 00:45:00,6.8,13625.0,357,-5.1,67,930,6.4,10996.0,10575.0
8660,8660,37544,2021-10-18 01:00:00,6.7,13200.0,357,-5.2,67,930,6.2,10076.0,9990.0
8661,8661,37545,2021-10-18 01:15:00,6.5,12889.0,355,-5.3,67,930,6.4,11542.0,10485.0
8662,8662,37546,2021-10-18 01:30:00,6.4,12692.0,354,-5.4,67,930,6.0,9190.0,8775.0
8663,8663,37547,2021-10-18 01:45:00,6.4,12496.0,353,-5.5,67,930,6.0,9624.0,8640.0
8664,8664,37548,2021-10-18 02:00:00,6.3,12299.0,352,-5.6,67,930,5.8,8207.0,7245.0
8665,8665,37549,2021-10-18 02:15:00,6.2,12242.0,350,-5.7,67,930,5.4,6720.0,6300.0
8666,8666,37550,2021-10-18 02:30:00,6.3,12325.0,347,-5.8,67,930,5.2,5735.0,5760.0
8667,8667,37551,2021-10-18 02:45:00,6.2,12408.0,344,-5.9,68,930,5.4,7159.0,6030.0
8668,8668,37552,2021-10-18 03:00:00,6.3,12491.0,342,-6.0,68,930,5.7,7780.0,8010.0
8669,8669,37553,2021-10-18 03:15:00,6.4,12622.0,340,-6.0,68,930,6.0,9392.0,8640.0
8670,8670,37554,2021-10-18 03:30:00,6.5,12801.0,338,-6.0,68,930,5.6,7427.0,7200.0
8671,8671,37555,2021-10-18 03:45:00,6.7,12981.0,336,-6.0,67,931,5.7,8064.0,7020.0
8672,8672,37556,2021-10-18 04:00:00,6.8,13160.0,335,-6.0,67,931,5.9,8620.0,8730.0
8673,8673,37557,2021-10-18 04:15:00,6.8,13178.0,334,-6.0,67,931,6.2,10570.0,9630.0
8674,8674,37558,2021-10-18 04:30:00,6.8,13033.0,333,-6.0,67,931,5.8,9103.0,9180.0
8675,8675,37559,2021-10-18 04:45:00,6.8,12889.0,333,-6.0,66,931,6.1,10680.0,10755.0
8676,8676,37560,2021-10-18 05:00:00,6.8,12744.0,332,-6.0,66,931,5.8,8440.0,8145.0
8677,8677,37561,2021-10-18 05:15:00,6.8,12534.0,332,-6.0,66,931,6.0,8352.0,7425.0
8678,8678,37562,2021-10-18 05:30:00,6.7,12258.0,332,-6.0,66,931,5.9,7914.0,7425.0
8679,8679,37563,2021-10-18 05:45:00,6.8,11981.0,331,-6.1,65,932,6.1,9211.0,9810.0
8680,8680,37564,2021-10-18 06:00:00,6.7,11705.0,330,-6.1,65,932,5.8,8188.0,7875.0
8681,8681,37565,2021-10-18 06:15:00,6.7,11356.0,330,-6.1,65,932,5.6,6906.0,7515.0
8682,8682,37566,2021-10-18 06:30:00,6.6,10935.0,329,-6.1,64,932,5.4,8265.0,7290.0
8683,8683,37567,2021-10-18 06:45:00,6.6,10514.0,329,-6.0,64,933,5.6,8714.0,8190.0
8684,8684,37568,2021-10-18 07:00:00,6.5,10093.0,328,-6.0,63,933,5.2,6923.0,5805.0
8685,8685,37569,2021-10-18 07:15:00,6.5,10191.0,326,-5.8,62,933,5.7,7463.0,7920.0
8686,8686,37570,2021-10-18 07:30:00,6.5,10809.0,325,-5.3,60,933,5.7,8396.0,7425.0
8687,8687,37571,2021-10-18 07:45:00,6.4,11428.0,324,-4.9,58,933,5.3,6450.0,5940.0
8688,8688,37572,2021-10-18 08:00:00,6.4,12046.0,323,-4.4,56,933,5.6,7632.0,7650.0
8689,8689,37573,2021-10-18 08:15:00,6.3,12357.0,322,-3.9,54,933,5.1,5486.0,5310.0
8690,8690,37574,2021-10-18 08:30:00,6.3,12361.0,321,-3.2,51,933,5.0,5717.0,5535.0
8691,8691,37575,2021-10-18 08:45:00,6.4,12365.0,320,-2.6,49,934,5.0,5182.0,4635.0
8692,8692,37576,2021-10-18 09:00:00,6.4,12369.0,319,-1.9,46,934,4.9,4939.0,4725.0
8693,8693,37577,2021-10-18 09:15:00,6.2,11859.0,318,-1.3,44,934,4.7,4698.0,4635.0
8694,8694,37578,2021-10-18 09:30:00,5.7,10836.0,317,-0.8,43,934,4.2,2989.0,2835.0
8695,8695,37579,2021-10-18 09:45:00,5.4,9812.0,317,-0.2,41,934,4.4,3256.0,3150.0
8696,8696,37580,2021-10-18 10:00:00,4.9,8789.0,315,0.3,40,934,4.9,4758.0,4365.0
8697,8697,37581,2021-10-18 10:15:00,4.8,8524.0,315,0.8,38,934,4.6,4184.0,3735.0
8698,8698,37582,2021-10-18 10:30:00,4.9,9019.0,316,1.2,37,934,4.8,4376.0,4050.0
8699,8699,37583,2021-10-18 10:45:00,4.9,9514.0,317,1.5,36,934,4.4,3632.0,2835.0
8700,8700,37584,2021-10-18 11:00:00,5.0,10009.0,318,1.9,35,934,4.3,2693.0,2340.0
8701,8701,37585,2021-10-18 11:15:00,5.1,10698.0,318,2.2,34,934,4.2,2654.0,2160.0
8702,8702,37586,2021-10-18 11:30:00,5.2,11581.0,317,2.3,33,934,4.7,3689.0,3465.0
8703,8703,37587,2021-10-18 11:45:00,5.4,12464.0,317,2.5,33,934,4.8,3892.0,3735.0
8704,8704,37588,2021-10-18 12:00:00,5.5,13347.0,315,2.6,32,934,4.9,4243.0,3690.0
8705,8705,37589,2021-10-18 12:15:00,5.7,14332.0,314,2.7,32,934,5.2,5442.0,4995.0
8706,8706,37590,2021-10-18 12:30:00,5.7,15417.0,312,2.8,32,934,5.0,5058.0,5535.0
8707,8707,37591,2021-10-18 12:45:00,5.8,16503.0,311,2.8,32,934,5.2,5372.0,4995.0
8708,8708,37592,2021-10-18 13:00:00,5.8,17588.0,309,2.9,32,934,5.5,6434.0,6300.0
8709,8709,37593,2021-10-18 13:15:00,6.0,18801.0,308,2.9,32,934,5.3,6120.0,6255.0
8710,8710,37594,2021-10-18 13:30:00,6.1,20142.0,307,2.8,33,934,5.7,7341.0,7425.0
8711,8711,37595,2021-10-18 13:45:00,6.2,21483.0,306,2.8,33,934,5.8,8834.0,7920.0
8712,8712,37596,2021-10-18 14:00:00,6.3,22824.0,305,2.7,34,934,6.0,9496.0,9135.0
8713,8713,37597,2021-10-18 14:15:00,6.5,24127.0,304,2.6,34,934,6.1,9835.0,10800.0
8714,8714,37598,2021-10-18 14:30:00,6.6,25392.0,303,2.5,35,934,6.9,14891.0,14670.0
8715,8715,37599,2021-10-18 14:45:00,6.7,26657.0,303,2.4,35,934,6.9,14388.0,13005.0
8716,8716,37600,2021-10-18 15:00:00,6.8,27922.0,303,2.3,36,934,6.6,12213.0,11430.0
8717,8717,37601,2021-10-18 15:15:00,6.8,28622.0,303,2.1,37,934,6.8,14194.0,13005.0
8718,8718,37602,2021-10-18 15:30:00,6.9,28757.0,303,1.8,38,934,6.8,13802.0,13545.0
8719,8719,37603,2021-10-18 15:45:00,7.0,28891.0,302,1.6,39,934,6.6,12307.0,12735.0
8720,8720,37604,2021-10-18 16:00:00,7.0,29026.0,302,1.3,40,934,6.6,12037.0,11430.0
8721,8721,37605,2021-10-18 16:15:00,7.1,29265.0,301,0.9,41,934,6.5,11930.0,11655.0
8722,8722,37606,2021-10-18 16:30:00,7.4,29608.0,301,0.3,43,934,6.4,11731.0,11340.0
8723,8723,37607,2021-10-18 16:45:00,7.4,29952.0,301,-0.3,46,935,6.4,11291.0,10980.0
8724,8724,37608,2021-10-18 17:00:00,7.7,30295.0,301,-0.9,48,935,6.2,10503.0,10440.0
8725,8725,37609,2021-10-18 17:15:00,7.9,30581.0,301,-1.4,50,935,6.6,12529.0,12195.0
8726,8726,37610,2021-10-18 17:30:00,8.1,30809.0,303,-1.8,51,935,6.3,10067.0,10125.0
8727,8727,37611,2021-10-18 17:45:00,8.3,31036.0,304,-2.2,53,935,6.1,9096.0,8910.0
8728,8728,37612,2021-10-18 18:00:00,8.6,31264.0,306,-2.6,54,935,5.9,8264.0,7875.0
8729,8729,37613,2021-10-18 18:15:00,8.6,31158.0,307,-2.9,55,935,5.7,6993.0,6750.0
8730,8730,37614,2021-10-18 18:30:00,8.5,30718.0,308,-3.1,56,935,5.4,5943.0,5670.0
8731,8731,37615,2021-10-18 18:45:00,8.4,30277.0,311,-3.2,56,936,5.8,7814.0,7650.0
8732,8732,37616,2021-10-18 19:00:00,8.4,29837.0,312,-3.4,57,936,5.9,8043.0,7695.0
8733,8733,37617,2021-10-18 19:15:00,8.3,29019.0,314,-3.6,57,936,6.1,8839.0,8820.0
8734,8734,37618,2021-10-18 19:30:00,8.1,27823.0,315,-3.7,57,936,6.0,8763.0,8280.0
8735,8735,37619,2021-10-18 19:45:00,7.9,26626.0,315,-3.8,57,936,6.1,9256.0,8550.0
8736,8736,37620,2021-10-18 20:00:00,7.8,25430.0,316,-3.9,57,936,5.8,7836.0,7425.0
8737,8737,37621,2021-10-18 20:15:00,7.6,24204.0,317,-4.1,57,936,6.0,8584.0,8325.0
8738,8738,37622,2021-10-18 20:30:00,7.4,22949.0,317,-4.2,57,936,5.8,8231.0,7875.0
8739,8739,37623,2021-10-18 20:45:00,7.1,21693.0,317,-4.4,58,936,5.7,7083.0,6795.0
8740,8740,37624,2021-10-18 21:00:00,6.9,20438.0,317,-4.5,58,936,5.6,6770.0,6165.0
8741,8741,37625,2021-10-18 21:15:00,6.7,19162.0,317,-4.7,58,936,5.3,5438.0,4860.0
8742,8742,37626,2021-10-18 21:30:00,6.4,17865.0,316,-4.8,58,936,5.3,5460.0,5265.0
8743,8743,37627,2021-10-18 21:45:00,6.2,16568.0,314,-4.9,58,936,5.6,6620.0,5760.0
8744,8744,37628,2021-10-18 22:00:00,5.9,15271.0,313,-5.0,58,936,5.4,5693.0,5445.0
8745,8745,37629,2021-10-18 22:15:00,5.7,14500.0,310,-5.1,58,936,6.0,8465.0,8190.0
8746,8746,37630,2021-10-18 22:30:00,5.6,14255.0,307,-5.2,58,936,6.2,8942.0,9180.0
8747,8747,37631,2021-10-18 22:45:00,5.5,14009.0,304,-5.3,59,936,6.9,13476.0,12870.0
8748,8748,37632,2021-10-18 23:00:00,5.5,13764.0,301,-5.4,59,936,7.0,15593.0,15255.0
8749,8749,37633,2021-10-18 23:15:00,5.5,13917.0,297,-5.4,59,936,7.1,17084.0,16785.0
8750,8750,37634,2021-10-18 23:30:00,5.7,14470.0,294,-5.4,58,936,7.6,20329.0,19350.0
8751,8751,37635,2021-10-18 23:45:00,5.8,15023.0,292,-5.3,58,936,7.6,20591.0,20700.0
